date,season,neutral,playoff,team1,team2,elo1,elo2,score1,score2,elo_prob1,result1
1926-11-07,1926,0,0,PTB,AKR,1619.263,1453.782,34,0,0.7817688958121682,1.0
1926-11-07,1926,0,0,HRT,CBD,1336.057,1413.939,16,7,0.4714720706150686,1.0
1926-11-07,1926,0,0,DPN,DUL,1514.941,1529.44,0,0,0.5802538578780614,0.5
1926-11-07,1926,0,0,MIL,GB,1400.928,1575.35,0,21,0.33402780957244366,0.0
1926-11-07,1926,0,0,BRL,KCB,1302.032,1429.038,9,10,0.4140520993338334,0.0
1926-11-07,1926,0,0,PRV,LAB,1543.328,1354.611,6,7,0.8082470718804874,0.0
1926-11-07,1926,0,0,CHI,LOU,1655.642,1280.587,34,0,0.917587649147256,1.0
1926-11-07,1926,0,0,BFF,COL,1401.151,1357.868,26,0,0.6390713180621377,1.0
1926-11-11,1926,0,0,PTB,LAB,1632.76,1367.329,10,0,0.8655967844943614,1.0
1926-11-11,1926,0,0,NYG,DUL,1513.698,1531.641,14,13,0.5764945053888585,1.0
1926-11-11,1926,0,0,PRV,CBD,1530.61,1389.919,21,2,0.7593609642728519,1.0
1926-11-11,1926,0,0,CHI,ARI,1660.001,1517.849,10,0,0.7552311429686462,1.0
1926-11-13,1926,0,0,FYJ,DUL,1643.586,1525.768,10,0,0.7471148814723978,1.0
1926-11-14,1926,0,0,BRL,CBD,1296.481,1377.08,19,0,0.46804778656471013,1.0
1926-11-14,1926,0,0,PRV,KCB,1543.449,1434.589,0,22,0.7344552110924177,0.0
1926-11-14,1926,0,0,CHI,MIL,1670.206,1380.461,10,7,0.8808776431588169,1.0
1926-11-14,1926,0,0,HRT,BFF,1360.077,1423.079,7,13,0.49664392160692306,0.0
1926-11-14,1926,0,0,GB,LOU,1595.818,1276.228,14,0,0.8912651981539864,1.0
1926-11-14,1926,0,0,NYG,LAB,1519.571,1361.914,0,6,0.7755714736316424,0.0
1926-11-14,1926,0,0,PTB,DUL,1638.175,1514.31,13,0,0.7549054597592614,1.0
1926-11-14,1926,0,0,DPN,DAY,1512.74,1399.025,0,0,0.7265090638713435,0.5
1926-11-20,1926,0,0,FYJ,DAY,1655.044,1406.243,35,0,0.8527185039886744,1.0
1926-11-21,1926,0,0,BFF,KCB,1442.667,1484.378,0,2,0.5318921674993935,0.0
1926-11-21,1926,0,0,PTB,HAM,1650.431,1379.419,7,0,0.8721437014215879,1.0
1926-11-21,1926,0,0,HRT,DAY,1340.488,1397.395,16,0,0.5073276423471442,1.0
1926-11-21,1926,0,0,CBD,DUL,1345.555,1502.054,2,10,0.38078628434810585,0.0
1926-11-21,1926,0,0,CHI,GB,1672.948,1600.359,19,13,0.6776140185770395,1.0
1926-11-21,1926,0,0,BRL,LAB,1328.006,1395.807,0,20,0.4914844822107352,0.0
1926-11-21,1926,0,0,NYG,PRV,1485.678,1493.66,21,0,0.5657382770185555,1.0
1926-11-25,1926,0,0,CBD,AKR,1329.89,1440.286,0,0,0.42510983047382683,0.5
1926-11-25,1926,0,0,CHI,ARI,1684.366,1507.644,0,0,0.7915693967782979,0.5
1926-11-25,1926,0,0,FYJ,GB,1663.893,1588.941,20,14,0.6936799704222739,1.0
1926-11-25,1926,0,0,PTB,PRV,1654.987,1468.431,8,0,0.8002975707801019,1.0
1926-11-25,1926,0,0,BRL,NYG,1297.844,1510.907,0,17,0.2928906038592157,0.0
1926-11-25,1926,0,0,DPN,LAB,1505.522,1425.968,6,9,0.6883517816316623,0.0
1926-11-27,1926,0,0,HRT,DUL,1368.059,1517.718,0,16,0.39333312390310504,0.0
1926-11-27,1926,0,0,FYJ,DPN,1675.193,1484.844,7,6,0.8058213070646385,1.0
1926-11-28,1926,0,0,ARI,KCB,1516.819,1496.225,2,7,0.6073567321488464,0.0
1926-11-28,1926,0,0,CHI,CBD,1675.191,1331.872,35,0,0.9037077369114543,1.0
1926-11-28,1926,0,0,NYG,BRL,1527.098,1281.653,27,0,0.8487348884623769,1.0
1926-11-28,1926,0,0,PTB,BFF,1662.492,1430.82,0,0,0.8410905042296257,0.5
1926-11-28,1926,0,0,DPN,GB,1482.521,1577.641,0,7,0.4600149232183926,0.0
1926-11-28,1926,0,0,PRV,DUL,1460.926,1538.481,0,0,0.4923263643227769,0.5
1926-12-04,1926,0,0,CHI,FYJ,1680.452,1677.515,6,7,0.5736751715769917,0.0
1926-12-05,1926,0,0,KCB,LAB,1519.37,1446.646,7,3,0.6725561100997616,1.0
1926-12-11,1926,0,0,PRV,FYJ,1461.477,1686.048,0,24,0.2809639321085315,0.0
1926-12-12,1926,0,0,KCB,DUL,1528.808,1537.93,12,7,0.5763387628437446,1.0
1926-12-12,1926,0,0,PTB,CHI,1651.923,1671.919,7,9,0.5682151907575065,0.0
1926-12-18,1926,0,0,PTB,FYJ,1639.263,1703.17,0,0,0.49440257876811516,0.5
1926-12-19,1926,0,0,GB,CHI,1596.381,1684.579,3,3,0.45471495015092805,0.5
1927-09-18,1927,0,0,GB,DAY,1566.598,1414.883,14,0,0.7621258509559573,1.0
1927-09-24,1927,0,0,FYJ,DAY,1637.145,1403.881,3,6,0.8410541264805296,0.0
1927-09-25,1927,0,0,PRV,NYG,1464.57,1525.317,0,8,0.497080421423027,0.0
1927-09-25,1927,0,0,GB,CIB,1577.6,1362.919,12,7,0.8206300388473611,1.0
1927-09-25,1927,0,0,ARI,CHI,1497.449,1624.042,0,9,0.40438784534464445,0.0
1927-09-25,1927,0,0,PTB,BFF,1594.476,1462.593,22,0,0.7483566803720806,1.0
1927-10-02,1927,0,0,PRV,BFF,1442.286,1448.575,5,0,0.5771433803622077,1.0
1927-10-02,1927,0,0,GB,CHI,1582.896,1642.511,6,7,0.49960215764888843,0.0
1927-10-02,1927,0,0,ARI,PTB,1478.98,1608.494,19,7,0.3904450050269443,1.0
1927-10-02,1927,0,0,DAY,NYA,1431.072,1368.333,3,6,0.6625595943401243,0.0
1927-10-02,1927,0,0,CIB,NYG,1357.622,1547.601,0,0,0.31960249922881945,0.5
1927-10-08,1927,0,0,FYJ,DAY,1609.955,1411.175,0,0,0.8130022537076876,0.5
1927-10-09,1927,0,0,CIB,NYA,1362.883,1388.231,7,13,0.5466973834376893,0.0
1927-10-09,1927,0,0,ARI,DAY,1510.255,1420.944,7,0,0.6959465066493417,1.0
1927-10-09,1927,0,0,GB,DUL,1575.84,1517.162,20,0,0.6641806938749004,1.0
1927-10-09,1927,0,0,PTB,NYG,1577.219,1542.341,0,19,0.6293571937087526,0.0
1927-10-12,1927,0,0,BFF,NYA,1434.045,1410.299,8,19,0.6133169122427394,0.0
1927-10-15,1927,0,0,FYJ,BFF,1600.186,1401.677,54,0,0.8120851097630172,1.0
1927-10-16,1927,0,0,GB,ARI,1594.816,1521.583,13,0,0.6773191704863986,1.0
1927-10-16,1927,0,0,BFF,FYJ,1388.799,1613.063,0,23,0.27762447352321856,0.0
1927-10-16,1927,0,0,CHI,NYA,1649.567,1442.666,12,0,0.8143552425501694,1.0
1927-10-16,1927,0,0,NYG,CIB,1582.504,1340.815,0,6,0.8460124785853238,0.0
1927-10-16,1927,0,0,PRV,PTB,1456.816,1537.056,3,6,0.47040563052671297,0.0
1927-10-22,1927,0,0,FYJ,NYG,1629.992,1543.889,0,13,0.694299427431027,0.0
1927-10-23,1927,0,0,PTB,DUL,1550.22,1498.185,0,27,0.6636433650358813,0.0
1927-10-23,1927,0,0,CHI,CIB,1657.461,1379.43,14,12,0.8678109788342031,1.0
1927-10-23,1927,0,0,PRV,DAY,1443.652,1409.616,7,0,0.6346699611584837,1.0
1927-10-23,1927,0,0,GB,NYA,1610.258,1434.772,13,0,0.7889786231598129,1.0
1927-10-23,1927,0,0,NYG,FYJ,1583.827,1590.053,27,0,0.5721338589376342,1.0
1927-10-29,1927,0,0,FYJ,PRV,1563.037,1458.028,7,20,0.7131595848257017,0.0
1927-10-30,1927,0,0,ARI,NYA,1506.141,1425.241,6,7,0.6860604019453609,0.0
1927-10-30,1927,0,0,NYG,PTB,1610.844,1503.599,16,0,0.7197472077147458,1.0
1927-10-30,1927,0,0,CHI,DAY,1659.778,1395.241,14,6,0.8608076321059894,1.0
1927-10-30,1927,0,0,CIB,DUL,1377.113,1544.806,21,20,0.35915410885512633,1.0
1927-10-30,1927,0,0,PRV,FYJ,1499.604,1521.46,14,0,0.5537473215780655,1.0
1927-11-05,1927,0,0,FYJ,PTB,1498.182,1489.379,10,0,0.5940067723903469,1.0
1927-11-06,1927,0,0,PTB,FYJ,1471.034,1516.527,9,0,0.5162201073355038,1.0
1927-11-06,1927,0,0,NYG,DUL,1625.064,1535.447,21,0,0.7097941278590031,1.0
1927-11-06,1927,0,0,CHI,PRV,1664.764,1522.882,0,0,0.7495360734701378,0.5
1927-11-06,1927,0,0,ARI,GB,1495.771,1619.789,6,6,0.4062154349746286,0.5
1927-11-06,1927,0,0,CIB,NYA,1386.472,1435.611,15,0,0.5160104960653868,1.0
1927-11-08,1927,0,0,NYA,CHI,1409.34,1656.624,26,6,0.2556990800422344,1.0
1927-11-08,1927,0,0,NYG,PRV,1641.879,1531.023,25,0,0.7227789863549097,1.0
1927-11-11,1927,0,0,PTB,NYA,1492.577,1458.512,12,19,0.6312204480988034,0.0
1927-11-12,1927,0,0,FYJ,CIB,1494.984,1412.744,22,0,0.6887280963425068,1.0
1927-11-13,1927,0,0,GB,DAY,1617.223,1390.255,6,0,0.8350822101415921,1.0
1927-11-13,1927,0,0,NYA,ARI,1486.333,1498.337,20,6,0.5664898007904532,1.0
1927-11-13,1927,0,0,CHI,PTB,1607.451,1464.756,30,12,0.7528741889513998,1.0
1927-11-13,1927,0,0,PRV,DUL,1514.941,1518.632,13,7,0.5897340108187737,1.0
1927-11-13,1927,0,0,CIB,FYJ,1395.114,1512.613,37,0,0.41517849563109316,1.0
1927-11-19,1927,0,0,FYJ,ARI,1469.76,1475.896,12,8,0.5782504360869631,1.0
1927-11-20,1927,0,0,PRV,CIB,1530.566,1437.968,0,22,0.7028629811866641,0.0
1927-11-20,1927,0,0,NYG,ARI,1657.961,1462.851,28,7,0.814503249368592,1.0
1927-11-20,1927,0,0,PTB,DUL,1452.259,1503.007,6,0,0.5206884162848086,1.0
1927-11-20,1927,0,0,CHI,GB,1619.949,1622.617,14,6,0.5766703414476069,1.0
1927-11-24,1927,0,0,NYA,CIB,1508.774,1486.092,19,30,0.6101941627330817,0.0
1927-11-24,1927,0,0,CHI,ARI,1637.523,1452.744,0,3,0.8005862342792728,0.0
1927-11-24,1927,0,0,FYJ,GB,1482.804,1605.043,9,17,0.4141884321783894,0.0
1927-11-24,1927,0,0,PTB,PRV,1470.8,1482.442,6,0,0.5622113154979607,1.0
1927-11-26,1927,0,0,DUL,FYJ,1484.466,1464.885,0,6,0.5982290503101492,0.0
1927-11-27,1927,0,0,PRV,NYA,1466.339,1476.497,14,7,0.5711302250647423,1.0
1927-11-27,1927,0,0,NYG,CHI,1668.068,1612.248,13,7,0.6639640921503244,1.0
1927-11-27,1927,0,0,ARI,CIB,1478.019,1518.368,7,32,0.519052908955692,0.0
1927-12-03,1927,0,0,NYA,PRV,1459.384,1483.451,0,9,0.5438194786813203,0.0
1927-12-03,1927,0,0,CIB,DUL,1553.652,1459.397,20,0,0.7110254375853189,1.0
1927-12-03,1927,0,0,CHI,FYJ,1599.969,1489.954,0,0,0.7200517814005729,0.5
1927-12-04,1927,0,0,NYG,NYA,1680.346,1433.17,14,0,0.8530908320896244,1.0
1927-12-04,1927,0,0,PRV,PTB,1509.665,1486.903,20,0,0.6143934503985176,1.0
1927-12-04,1927,0,0,CHI,FYJ,1592.878,1497.046,9,0,0.7042957888098677,1.0
1927-12-10,1927,0,0,NYA,FYJ,1426.425,1484.868,6,6,0.5008460981983415,0.5
1927-12-11,1927,0,0,NYG,NYA,1687.091,1426.137,13,0,0.8628576727380319,1.0
1927-12-11,1927,0,0,CHI,DUL,1605.056,1443.18,27,14,0.7827274738080182,1.0
1928-09-23,1928,0,0,ARI,CHI,1463.49,1578.503,0,15,0.4190747615473936,0.0
1928-09-23,1928,0,0,GB,FYJ,1583.641,1491.77,9,19,0.6998559136411939,0.0
1928-09-29,1928,0,0,FYJ,DAY,1528.516,1424.907,6,0,0.7149033381912844,1.0
1928-09-30,1928,0,0,PRV,NYA,1522.8,1448.355,20,7,0.6821449854808689,1.0
1928-09-30,1928,0,0,PTB,NYG,1478.245,1630.464,6,12,0.36672447791060897,0.0
1928-09-30,1928,0,0,GB,CHI,1546.896,1601.737,12,12,0.5046128877221533,0.5
1928-10-07,1928,0,0,ARI,DAY,1440.256,1414.975,7,0,0.6171855193890577,1.0
1928-10-07,1928,0,0,PRV,FYJ,1538.16,1538.448,6,10,0.5860101996495067,0.0
1928-10-07,1928,0,0,GB,NYG,1546.45,1644.579,0,6,0.43893210937564503,0.0
1928-10-07,1928,0,0,PTB,NYA,1464.131,1432.995,9,7,0.6258380393713029,1.0
1928-10-13,1928,0,0,FYJ,NYA,1558.083,1425.31,0,13,0.7473901610474819,0.0
1928-10-14,1928,0,0,PRV,DAY,1518.524,1400.077,28,0,0.7371299911452064,1.0
1928-10-14,1928,0,0,CHI,NYG,1602.183,1661.927,13,0,0.4931696238729818,1.0
1928-10-14,1928,0,0,GB,ARI,1529.102,1455.154,20,0,0.6793684366953637,1.0
1928-10-14,1928,0,0,NYA,DWL,1469.235,1300,12,35,0.7840586405368198,0.0
1928-10-20,1928,0,0,FYJ,DAY,1514.158,1384.035,13,9,0.7471435575463865,1.0
1928-10-21,1928,0,0,CHI,GB,1628.112,1546.86,6,16,0.6876430186507844,0.0
1928-10-21,1928,0,0,DWL,NYG,1356.471,1635.998,28,0,0.21965461023424304,1.0
1928-10-21,1928,0,0,NYA,PRV,1412.764,1534.567,6,12,0.40575984412195604,0.0
1928-10-28,1928,0,0,GB,DAY,1582.763,1376.779,17,0,0.8200898175412611,1.0
1928-10-28,1928,0,0,PRV,PTB,1550.462,1471.816,13,6,0.6871272338214064,1.0
1928-10-28,1928,0,0,NYA,NYG,1396.868,1578.189,7,10,0.33223007157131584,0.0
1928-10-28,1928,0,0,CHI,DWL,1592.209,1414.28,0,6,0.792905911178965,0.0
1928-11-03,1928,0,0,FYJ,DWL,1521.414,1449.363,25,7,0.6774209143604797,1.0
1928-11-04,1928,0,0,PRV,DWL,1562.342,1432.045,7,0,0.749313349981033,1.0
1928-11-04,1928,0,0,PTB,GB,1459.936,1591.701,14,26,0.39755301949402716,0.0
1928-11-04,1928,0,0,CHI,NYA,1557.126,1387.952,27,0,0.7848644846648554,1.0
1928-11-04,1928,0,0,NYG,FYJ,1587.105,1538.732,0,0,0.6454871844971427,0.5
1928-11-06,1928,0,0,NYG,PTB,1582.299,1439.768,13,7,0.7568648748673431,1.0
1928-11-10,1928,0,0,FYJ,PTB,1543.539,1431.502,19,0,0.7246946980879989,1.0
1928-11-11,1928,0,0,NYG,DWL,1590.565,1422.678,19,19,0.7850026268148884,0.5
1928-11-11,1928,0,0,PTB,FYJ,1416.796,1558.245,0,24,0.38191803503068666,0.0
1928-11-11,1928,0,0,CHI,DAY,1569.545,1367.841,27,0,0.8179026119109026,1.0
1928-11-11,1928,0,0,GB,NYA,1611.869,1375.532,0,0,0.842573474010726,0.5
1928-11-17,1928,0,0,FYJ,PRV,1582.616,1571.709,6,6,0.593256219349744,0.5
1928-11-18,1928,0,0,NYG,GB,1581.641,1601.194,0,7,0.5553958627654159,0.0
1928-11-18,1928,0,0,DWL,NYA,1431.602,1386.207,13,0,0.6421766512115479,1.0
1928-11-18,1928,0,0,CHI,PTB,1580.079,1392.425,13,6,0.802964994363743,1.0
1928-11-18,1928,0,0,PRV,FYJ,1574.989,1579.337,6,0,0.5786249727596474,1.0
1928-11-24,1928,0,0,FYJ,ARI,1563.672,1437.396,19,0,0.7425984504581383,1.0
1928-11-25,1928,0,0,NYA,ARI,1368.804,1423.641,19,0,0.5052961107852588,1.0
1928-11-25,1928,0,0,PRV,NYG,1590.653,1557.647,16,0,0.6302272115746673,1.0
1928-11-25,1928,0,0,DWL,CHI,1449.005,1587.142,14,7,0.38495249272522336,1.0
1928-11-25,1928,0,0,PTB,GB,1385.362,1625.189,26,0,0.26267423098930553,1.0
1928-11-29,1928,0,0,DWL,DAY,1474.976,1357.307,33,0,0.7352236704547194,1.0
1928-11-29,1928,0,0,CHI,ARI,1561.17,1394.694,34,0,0.7856220951415267,1.0
1928-11-29,1928,0,0,FYJ,GB,1577.427,1572.75,2,0,0.5915915208114922,1.0
1928-11-29,1928,0,0,PTB,PRV,1437.801,1610.322,0,7,0.33881826516594593,0.0
1928-12-02,1928,0,0,CHI,FYJ,1574.601,1585.969,28,6,0.5663453226082373,1.0
1928-12-02,1928,0,0,PRV,GB,1624.201,1564.209,7,7,0.6682322832672354,0.5
1928-12-02,1928,0,0,NYG,NYA,1537.977,1397.751,13,19,0.7564664726232209,0.0
1928-12-08,1928,0,0,NYG,FYJ,1505.133,1560.048,0,7,0.5047343157675717,0.0
1928-12-09,1928,0,0,CHI,GB,1600.522,1569.47,0,6,0.6293756441950135,0.0
1928-12-09,1928,0,0,NYA,DWL,1430.595,1491.838,6,34,0.49348516407941273,0.0
1928-12-15,1928,0,0,CHI,FYJ,1574.688,1581.544,0,19,0.5757175415700292,0.0
1928-12-16,1928,0,0,NYA,NYG,1396.5,1483.637,7,6,0.4574620835873754,1.0
1929-09-22,1929,0,0,MNN,CHI,1306.702,1527.544,6,19,0.28084266952019,0.0
1929-09-22,1929,0,0,GB,DAY,1565.202,1395.297,9,0,0.7862027001673998,1.0
1929-09-28,1929,0,0,FYJ,DAY,1579.944,1386.746,14,7,0.8087891851311106,1.0
1929-09-29,1929,0,0,PRV,DAY,1580.96,1379.88,41,0,0.8180217406355869,1.0
1929-09-29,1929,0,0,GB,CHI,1573.753,1541.82,23,0,0.6224418076919812,1.0
1929-09-29,1929,0,0,BFF,ARI,1331.943,1422.509,3,9,0.45555473610662156,0.0
1929-09-29,1929,0,0,TOR,NYG,1505,1485.793,0,0,0.6095727272209502,0.5
1929-10-05,1929,0,0,FYJ,BFF,1586.811,1314.12,19,0,0.8680330256013856,1.0
1929-10-06,1929,0,0,MNN,CHI,1292.425,1519.66,6,7,0.2756542522589413,0.0
1929-10-06,1929,0,0,TOR,PTB,1501.375,1450.948,7,0,0.6505976937851679,1.0
1929-10-06,1929,0,0,PRV,NYG,1592.814,1489.418,0,7,0.7173653209365665,0.0
1929-10-06,1929,0,0,BFF,FYJ,1307.616,1593.315,0,13,0.21407551975375233,0.0
1929-10-06,1929,0,0,SIS,DAY,1504.298,1368.026,12,0,0.7564302488403427,1.0
1929-10-06,1929,0,0,GB,ARI,1595.914,1440.331,9,2,0.7734314063552912,1.0
1929-10-13,1929,0,0,PRV,TOR,1560.163,1514.8,7,0,0.6436881974350918,1.0
1929-10-13,1929,0,0,MNN,ARI,1288.783,1432.042,14,7,0.3837031838781482,1.0
1929-10-13,1929,0,0,BFF,CHI,1297.102,1523.302,0,16,0.2768026471211844,0.0
1929-10-13,1929,0,0,PTB,DAY,1437.523,1356.797,41,0,0.6929164096910091,1.0
1929-10-13,1929,0,0,GB,FYJ,1604.203,1603.829,14,2,0.5831503533203745,1.0
1929-10-13,1929,0,0,NYG,SIS,1522.069,1515.527,19,9,0.5886572490877934,1.0
1929-10-19,1929,0,0,FYJ,TOR,1583.552,1501.085,6,6,0.6871941845913293,0.5
1929-10-20,1929,0,0,NYG,FYJ,1540.577,1577.442,32,0,0.5318325653745876,1.0
1929-10-20,1929,0,0,CHI,ARI,1538.262,1405.705,0,0,0.7502506273712002,0.5
1929-10-20,1929,0,0,GB,MNN,1624.48,1315.12,24,0,0.8906940708292798,1.0
1929-10-20,1929,0,0,PRV,BFF,1573.877,1282.143,7,7,0.8819104071258269,0.5
1929-10-20,1929,0,0,PTB,TOR,1458.68,1507.195,13,19,0.5133934567279328,0.0
1929-10-26,1929,0,0,FYJ,SIS,1545.708,1497.019,6,6,0.6447460216082092,0.5
1929-10-27,1929,0,0,CHI,MNN,1530.418,1309.406,27,0,0.830706266666948,1.0
1929-10-27,1929,0,0,PTB,BFF,1438.145,1293.924,14,6,0.7616424033139216,1.0
1929-10-27,1929,0,0,SIS,FYJ,1501.838,1540.889,0,3,0.529102013692832,0.0
1929-10-27,1929,0,0,ARI,GB,1413.548,1630.194,6,7,0.28355622343940345,0.0
1929-10-27,1929,0,0,NYG,PRV,1572.311,1562.096,19,0,0.5940211139781387,1.0
1929-10-29,1929,0,0,PTB,TOR,1447.402,1527.731,6,0,0.4697085323427248,1.0
1929-11-02,1929,0,0,FYJ,ARI,1555.963,1409.727,8,0,0.7637043656309993,1.0
1929-11-03,1929,0,0,SIS,TOR,1486.764,1507.271,0,0,0.5537569189889089,0.5
1929-11-03,1929,0,0,CHI,NYG,1539.949,1595.103,14,26,0.5013170333279706,0.0
1929-11-03,1929,0,0,MNN,GB,1299.876,1634.015,6,16,0.17031420748466514,0.0
1929-11-05,1929,0,0,SIS,PRV,1484.821,1539.304,7,7,0.5035317473823054,0.5
1929-11-05,1929,0,0,BFF,NYG,1284.667,1621.598,6,45,0.16764478862233667,0.0
1929-11-06,1929,0,0,PRV,ARI,1539.765,1400.559,0,16,0.7597958308321509,0.0
1929-11-09,1929,0,0,FYJ,PRV,1565.131,1492.036,7,0,0.6753889863095887,1.0
1929-11-10,1929,0,0,NYG,TOR,1632.949,1509.213,22,0,0.7396835243651197,1.0
1929-11-10,1929,0,0,SIS,PTB,1484.36,1467.862,14,6,0.603354813840401,1.0
1929-11-10,1929,0,0,ARI,MNN,1448.289,1292.39,8,0,0.7692288417024125,1.0
1929-11-10,1929,0,0,CHI,GB,1513.454,1641.501,0,14,0.40182189915828187,0.0
1929-11-10,1929,0,0,PRV,FYJ,1479.861,1577.305,6,7,0.4459964860305726,0.0
1929-11-16,1929,0,0,FYJ,CHI,1583.5,1491.853,20,14,0.6992534816068651,1.0
1929-11-17,1929,0,0,TOR,FYJ,1494.642,1593.988,0,0,0.44025661257968424,0.5
1929-11-17,1929,0,0,ARI,GB,1457.034,1663.102,0,12,0.2970433439170337,0.0
1929-11-17,1929,0,0,PRV,MNN,1473.666,1283.645,19,16,0.8064541763660252,1.0
1929-11-17,1929,0,0,NYG,CHI,1647.52,1481.365,34,0,0.7832006366801036,1.0
1929-11-17,1929,0,0,PTB,BFF,1451.555,1273.315,12,7,0.7953065437609355,1.0
1929-11-23,1929,0,0,FYJ,MNN,1592.486,1278.993,24,0,0.8932772382972332,1.0
1929-11-24,1929,0,0,SIS,MNN,1500.667,1273.408,34,0,0.8383714577546445,1.0
1929-11-24,1929,0,0,NYG,GB,1660.972,1677.923,6,20,0.562035027549583,0.0
1929-11-24,1929,0,0,ARI,DAY,1442.212,1335.64,19,0,0.7208824540171256,1.0
1929-11-24,1929,0,0,CHI,BFF,1467.913,1266.933,7,19,0.8147106335752969,0.0
1929-11-24,1929,0,0,PRV,PTB,1478.319,1457.937,20,6,0.6093791528442316,1.0
1929-11-28,1929,0,0,CHI,ARI,1419.936,1457.295,6,40,0.532786612200887,0.0
1929-11-28,1929,0,0,SIS,NYG,1510.507,1629.482,7,21,0.4132216807984282,0.0
1929-11-28,1929,0,0,GB,FYJ,1709.413,1598.071,0,0,0.7235810373153253,0.5
1929-12-01,1929,0,0,CHI,FYJ,1381.072,1605.208,0,0,0.2808418167677005,0.5
1929-12-01,1929,0,0,NYG,ARI,1651.841,1496.16,24,21,0.7762217511379601,1.0
1929-12-01,1929,0,0,PRV,GB,1498.107,1702.276,0,25,0.30572950094379925,0.0
1929-12-01,1929,0,0,TOR,SIS,1496.145,1488.149,3,0,0.5889028806783524,1.0
1929-12-07,1929,0,0,NYG,FYJ,1657.364,1598.674,12,0,0.6640361643113307,1.0
1929-12-08,1929,0,0,TOR,ARI,1506.784,1490.636,0,26,0.6075274654256695,0.0
1929-12-08,1929,0,0,NYG,FYJ,1673.351,1582.687,31,0,0.7044714465900326,1.0
1929-12-08,1929,0,0,CHI,GB,1387.606,1721.261,0,25,0.17330860467109166,0.0
1929-12-15,1929,0,0,CHI,NYG,1377.409,1692.115,9,14,0.18616709884320765,0.0
1930-09-14,1930,0,0,DET,TOR,1368.333,1478.142,13,6,0.4253120914578344,1.0
1930-09-17,1930,0,0,TOR,NYG,1454.193,1633.861,0,32,0.33123902205641625,0.0
1930-09-21,1930,0,0,SIS,TOR,1486.673,1431.547,12,6,0.6573318932353015,1.0
1930-09-21,1930,0,0,GB,ARI,1655.972,1523.472,14,0,0.7485728047782813,1.0
1930-09-21,1930,0,0,CHI,BKN,1415.821,1300,0,0,0.7322985349482324,0.5
1930-09-23,1930,0,0,TOR,FYJ,1419.232,1544.282,6,13,0.40710908862147055,0.0
1930-09-24,1930,0,0,DET,BKN,1392.283,1307.29,12,0,0.6950851329210609,1.0
1930-09-27,1930,0,0,FYJ,SIS,1561.06,1498.988,7,3,0.6606916302803064,1.0
1930-09-28,1930,0,0,GB,CHI,1668.043,1408.531,7,0,0.8579460497585099,1.0
1930-09-28,1930,0,0,PRV,NYG,1487.748,1656.507,7,27,0.3481752242088972,0.0
1930-09-28,1930,0,0,MNN,ARI,1344.045,1511.4,7,7,0.3515192748388265,0.5
1930-09-28,1930,0,0,SIS,FYJ,1489.102,1570.946,21,0,0.4692277313978848,1.0
1930-10-01,1930,0,0,TOR,SIS,1402.454,1521.759,7,7,0.41113688213636507,0.5
1930-10-01,1930,0,0,PRV,FYJ,1467.107,1538.288,14,0,0.4860314866004481,1.0
1930-10-04,1930,0,0,FYJ,TOR,1510.648,1404.819,0,19,0.7150939215987943,0.0
1930-10-05,1930,0,0,DET,ARI,1406.528,1507.033,0,0,0.4442819339774963,0.5
1930-10-05,1930,0,0,SIS,BKN,1519.395,1293.045,0,20,0.8377901994877159,0.0
1930-10-05,1930,0,0,MNN,CHI,1348.412,1403.683,0,20,0.5017246558526631,0.0
1930-10-05,1930,0,0,GB,NYG,1672.891,1677.148,14,7,0.5750760237759719,1.0
1930-10-05,1930,0,0,PRV,TOR,1494.747,1452.094,14,0,0.6431440225484423,1.0
1930-10-08,1930,0,0,DET,FYJ,1408.081,1463.373,39,7,0.5064198012973447,1.0
1930-10-08,1930,0,0,TOR,ARI,1434.03,1505.48,0,13,0.4838055522357776,0.0
1930-10-12,1930,0,0,BKN,TOR,1352.177,1408.205,32,0,0.5004290146101035,1.0
1930-10-12,1930,0,0,PRV,ARI,1512.811,1531.305,9,7,0.5644613046622086,1.0
1930-10-12,1930,0,0,MNN,DET,1316.975,1441.92,13,0,0.4042464486096553,1.0
1930-10-12,1930,0,0,GB,FYJ,1689.625,1429.534,27,12,0.8612975217880701,1.0
1930-10-12,1930,0,0,CHI,NYG,1435.12,1660.415,0,12,0.27887039168369354,0.0
1930-10-16,1930,0,0,NYG,ARI,1674.013,1521.978,25,12,0.7709884899354025,1.0
1930-10-18,1930,0,0,FYJ,BKN,1423.09,1386.101,7,14,0.630812908838127,0.0
1930-10-19,1930,0,0,ARI,CHI,1511.274,1421.521,6,32,0.6939017843740057,0.0
1930-10-19,1930,0,0,PRV,SIS,1522.139,1460.262,7,6,0.6658904555700227,1.0
1930-10-19,1930,0,0,TOR,BKN,1374.281,1414.13,0,14,0.5257861169820569,0.0
1930-10-19,1930,0,0,MNN,GB,1348.74,1696.069,0,13,0.1616037124815165,0.0
1930-10-19,1930,0,0,NYG,FYJ,1684.717,1395.061,53,0,0.8799121701661304,1.0
1930-10-22,1930,0,0,DET,CHI,1410.155,1471.797,7,6,0.49647179570110506,1.0
1930-10-25,1930,0,0,FYJ,ARI,1387.167,1460.998,7,34,0.47809394377924147,0.0
1930-10-26,1930,0,0,CHI,FYJ,1464.943,1354.821,13,7,0.7238474041943457,1.0
